"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
15,2,"2014-01-28",12512,1429,1,0,"0",0
16,2,"2014-01-28",2402,331,1,0,"0",0
17,2,"2014-01-28",3887,344,1,0,"0",0
18,2,"2014-01-28",3225,260,1,0,"0",0
19,2,"2014-01-28",3081,299,1,0,"0",0
20,2,"2014-01-28",3733,575,1,0,"0",0
1,1,"2014-01-27",3708,507,1,0,"0",0
2,1,"2014-01-27",3756,487,1,0,"0",0
3,1,"2014-01-27",1538,227,1,0,"0",0
4,1,"2014-01-27",2183,247,1,0,"0",0
5,1,"2014-01-27",6475,751,1,0,"0",0
6,1,"2014-01-27",4895,482,1,0,"0",0
7,1,"2014-01-27",3129,379,1,0,"0",0
8,1,"2014-01-27",4224,402,1,0,"0",0
9,1,"2014-01-27",8720,1407,1,0,"0",0
10,1,"2014-01-27",4366,439,1,0,"0",0
11,1,"2014-01-27",9920,1472,1,0,"0",0
12,1,"2014-01-27",4973,537,1,0,"0",0
13,1,"2014-01-27",4674,781,1,0,"0",0
14,1,"2014-01-27",2513,323,1,0,"0",0
15,1,"2014-01-27",16425,1753,1,0,"0",0
16,1,"2014-01-27",2280,317,1,0,"0",0
17,1,"2014-01-27",4115,395,1,0,"0",0
18,1,"2014-01-27",3302,276,1,0,"0",0
19,1,"2014-01-27",2830,289,1,0,"0",0
20,1,"2014-01-27",3785,590,1,0,"0",0
1,7,"2014-01-26",0,0,0,0,"0",0
2,7,"2014-01-26",0,0,0,0,"0",0
3,7,"2014-01-26",0,0,0,0,"0",0
4,7,"2014-01-26",0,0,0,0,"0",0
5,7,"2014-01-26",0,0,0,0,"0",0
6,7,"2014-01-26",0,0,0,0,"0",0
7,7,"2014-01-26",0,0,0,0,"0",0
8,7,"2014-01-26",0,0,0,0,"0",0
9,7,"2014-01-26",0,0,0,0,"0",0
10,7,"2014-01-26",0,0,0,0,"0",0
11,7,"2014-01-26",0,0,0,0,"0",0
12,7,"2014-01-26",0,0,0,0,"0",0
13,7,"2014-01-26",0,0,0,0,"0",0
14,7,"2014-01-26",0,0,0,0,"0",0
15,7,"2014-01-26",0,0,0,0,"0",0
16,7,"2014-01-26",0,0,0,0,"0",0
17,7,"2014-01-26",0,0,0,0,"0",0
18,7,"2014-01-26",0,0,0,0,"0",0
19,7,"2014-01-26",0,0,0,0,"0",0
20,7,"2014-01-26",0,0,0,0,"0",0
1,6,"2014-01-25",2274,290,1,0,"0",0
2,6,"2014-01-25",1431,154,1,0,"0",0
3,6,"2014-01-25",640,96,1,0,"0",0
4,6,"2014-01-25",2745,280,1,0,"0",0
5,6,"2014-01-25",6390,712,1,0,"0",0
6,6,"2014-01-25",6572,627,1,0,"0",0
7,6,"2014-01-25",2899,357,1,0,"0",0
8,6,"2014-01-25",4597,432,1,0,"0",0
9,6,"2014-01-25",8563,1303,1,0,"0",0
10,6,"2014-01-25",3242,319,1,0,"0",0
11,6,"2014-01-25",8155,1162,1,0,"0",0
12,6,"2014-01-25",4141,399,1,0,"0",0
13,6,"2014-01-25",5158,768,1,0,"0",0
14,6,"2014-01-25",999,111,1,0,"0",0
15,6,"2014-01-25",0,0,1,0,"0",0
16,6,"2014-01-25",2721,346,1,0,"0",0
17,6,"2014-01-25",4729,458,1,0,"0",0
18,6,"2014-01-25",5055,343,1,0,"0",0
19,6,"2014-01-25",1824,201,1,0,"0",0
20,6,"2014-01-25",2655,373,1,0,"0",0
1,5,"2014-01-24",4701,531,1,1,"0",0
2,5,"2014-01-24",5044,520,1,1,"0",0
3,5,"2014-01-24",2817,330,1,1,"0",0
4,5,"2014-01-24",4862,408,1,1,"0",0
5,5,"2014-01-24",8863,858,1,1,"0",0
6,5,"2014-01-24",8043,653,1,1,"0",0
7,5,"2014-01-24",4772,533,1,1,"0",0
8,5,"2014-01-24",5880,472,1,1,"0",0
9,5,"2014-01-24",10295,1374,1,1,"0",0
10,5,"2014-01-24",7227,576,1,1,"0",0
11,5,"2014-01-24",12287,1637,1,1,"0",0
12,5,"2014-01-24",8229,705,1,1,"0",0
13,5,"2014-01-24",6680,851,1,1,"0",0
14,5,"2014-01-24",4015,472,1,1,"0",0
15,5,"2014-01-24",0,0,1,1,"0",0
16,5,"2014-01-24",3570,368,1,1,"0",0
17,5,"2014-01-24",6079,525,1,1,"0",0
18,5,"2014-01-24",5489,409,1,1,"0",0
19,5,"2014-01-24",5633,453,1,1,"0",0
20,5,"2014-01-24",3923,548,1,1,"0",0
1,4,"2014-01-23",5010,531,1,1,"0",0
2,4,"2014-01-23",6496,624,1,1,"0",0
3,4,"2014-01-23",2910,327,1,1,"0",0
4,4,"2014-01-23",3985,354,1,1,"0",0
5,4,"2014-01-23",8975,905,1,1,"0",0
6,4,"2014-01-23",7497,609,1,1,"0",0
7,4,"2014-01-23",5314,542,1,1,"0",0
8,4,"2014-01-23",5606,460,1,1,"0",0
9,4,"2014-01-23",10964,1520,1,1,"0",0
10,4,"2014-01-23",6652,524,1,1,"0",0
11,4,"2014-01-23",14988,1804,1,1,"0",0
12,4,"2014-01-23",8565,743,1,1,"0",0
13,4,"2014-01-23",8339,1025,1,1,"0",0
14,4,"2014-01-23",4428,430,1,1,"0",0
15,4,"2014-01-23",0,0,0,1,"0",0
16,4,"2014-01-23",3544,346,1,1,"0",0
17,4,"2014-01-23",6200,476,1,1,"0",0
18,4,"2014-01-23",5015,363,1,1,"0",0
19,4,"2014-01-23",4388,367,1,1,"0",0
20,4,"2014-01-23",4818,604,1,1,"0",0
1,3,"2014-01-22",5451,680,1,1,"0",0
2,3,"2014-01-22",6142,610,1,1,"0",0
3,3,"2014-01-22",3955,367,1,1,"0",0
4,3,"2014-01-22",3653,334,1,1,"0",0
5,3,"2014-01-22",9307,905,1,1,"0",0
6,3,"2014-01-22",7492,578,1,1,"0",0
7,3,"2014-01-22",5106,557,1,1,"0",0
8,3,"2014-01-22",5366,437,1,1,"0",0
9,3,"2014-01-22",10707,1483,1,1,"0",0
10,3,"2014-01-22",6679,544,1,1,"0",0
11,3,"2014-01-22",14693,1790,1,1,"0",0
12,3,"2014-01-22",9407,809,1,1,"0",0
13,3,"2014-01-22",8774,1081,1,1,"0",0
14,3,"2014-01-22",4258,439,1,1,"0",0
15,3,"2014-01-22",0,0,0,1,"0",0
16,3,"2014-01-22",3257,355,1,1,"0",0
17,3,"2014-01-22",5780,475,1,1,"0",0
18,3,"2014-01-22",4387,312,1,1,"0",0
19,3,"2014-01-22",4718,406,1,1,"0",0
20,3,"2014-01-22",5016,674,1,1,"0",0
1,2,"2014-01-21",6564,691,1,1,"0",0
2,2,"2014-01-21",7585,654,1,1,"0",0
3,2,"2014-01-21",4501,480,1,1,"0",0
4,2,"2014-01-21",4833,369,1,1,"0",0
5,2,"2014-01-21",11041,956,1,1,"0",0
6,2,"2014-01-21",9117,615,1,1,"0",0
7,2,"2014-01-21",6117,630,1,1,"0",0
8,2,"2014-01-21",5333,430,1,1,"0",0
9,2,"2014-01-21",11462,1525,1,1,"0",0
10,2,"2014-01-21",7721,594,1,1,"0",0
11,2,"2014-01-21",16715,1948,1,1,"0",0
12,2,"2014-01-21",10661,865,1,1,"0",0
13,2,"2014-01-21",9312,1117,1,1,"0",0
14,2,"2014-01-21",5300,516,1,1,"0",0
15,2,"2014-01-21",0,0,0,1,"0",0
16,2,"2014-01-21",3599,391,1,1,"0",0
17,2,"2014-01-21",6570,505,1,1,"0",0
18,2,"2014-01-21",4220,304,1,1,"0",0
19,2,"2014-01-21",5588,436,1,1,"0",0
20,2,"2014-01-21",5500,712,1,1,"0",0
1,1,"2014-01-20",7082,739,1,1,"0",0
2,1,"2014-01-20",9307,810,1,1,"0",0
3,1,"2014-01-20",5892,543,1,1,"0",0
4,1,"2014-01-20",7835,577,1,1,"0",0
5,1,"2014-01-20",13395,1074,1,1,"0",0
6,1,"2014-01-20",10749,730,1,1,"0",0
7,1,"2014-01-20",9314,801,1,1,"0",0
8,1,"2014-01-20",7429,529,1,1,"0",0
9,1,"2014-01-20",14521,1806,1,1,"0",0
10,1,"2014-01-20",9832,695,1,1,"0",0
11,1,"2014-01-20",21183,2336,1,1,"0",0
12,1,"2014-01-20",15639,1109,1,1,"0",0
13,1,"2014-01-20",10629,1203,1,1,"0",0
14,1,"2014-01-20",7788,663,1,1,"0",0
15,1,"2014-01-20",0,0,0,1,"0",0
16,1,"2014-01-20",4254,458,1,1,"0",0
17,1,"2014-01-20",8905,625,1,1,"0",0
18,1,"2014-01-20",5252,351,1,1,"0",0
19,1,"2014-01-20",7704,544,1,1,"0",0
20,1,"2014-01-20",5867,712,1,1,"0",0
1,7,"2014-01-19",0,0,0,0,"0",0
2,7,"2014-01-19",0,0,0,0,"0",0
3,7,"2014-01-19",0,0,0,0,"0",0
4,7,"2014-01-19",0,0,0,0,"0",0
5,7,"2014-01-19",0,0,0,0,"0",0
6,7,"2014-01-19",0,0,0,0,"0",0
7,7,"2014-01-19",0,0,0,0,"0",0
8,7,"2014-01-19",0,0,0,0,"0",0
9,7,"2014-01-19",0,0,0,0,"0",0
10,7,"2014-01-19",0,0,0,0,"0",0
11,7,"2014-01-19",0,0,0,0,"0",0
12,7,"2014-01-19",0,0,0,0,"0",0
13,7,"2014-01-19",0,0,0,0,"0",0
14,7,"2014-01-19",0,0,0,0,"0",0
15,7,"2014-01-19",0,0,0,0,"0",0
16,7,"2014-01-19",0,0,0,0,"0",0
17,7,"2014-01-19",0,0,0,0,"0",0
18,7,"2014-01-19",0,0,0,0,"0",0
19,7,"2014-01-19",0,0,0,0,"0",0
20,7,"2014-01-19",0,0,0,0,"0",0
1,6,"2014-01-18",2497,322,1,0,"0",0
2,6,"2014-01-18",1715,196,1,0,"0",0
3,6,"2014-01-18",889,103,1,0,"0",0
4,6,"2014-01-18",2834,271,1,0,"0",0
5,6,"2014-01-18",7645,818,1,0,"0",0
6,6,"2014-01-18",6795,623,1,0,"0",0
7,6,"2014-01-18",2837,343,1,0,"0",0
8,6,"2014-01-18",4440,432,1,0,"0",0
9,6,"2014-01-18",8988,1340,1,0,"0",0
10,6,"2014-01-18",3642,344,1,0,"0",0
11,6,"2014-01-18",9958,1430,1,0,"0",0
12,6,"2014-01-18",4159,410,1,0,"0",0
13,6,"2014-01-18",5694,859,1,0,"0",0
14,6,"2014-01-18",1120,116,1,0,"0",0
15,6,"2014-01-18",0,0,0,0,"0",0
16,6,"2014-01-18",2977,359,1,0,"0",0
17,6,"2014-01-18",4941,460,1,0,"0",0
18,6,"2014-01-18",4829,347,1,0,"0",0
19,6,"2014-01-18",1972,212,1,0,"0",0
20,6,"2014-01-18",2742,404,1,0,"0",0
1,5,"2014-01-17",3868,480,1,0,"0",0
2,5,"2014-01-17",3918,465,1,0,"0",0
3,5,"2014-01-17",2041,308,1,0,"0",0
4,5,"2014-01-17",3340,340,1,0,"0",0
5,5,"2014-01-17",7016,821,1,0,"0",0
6,5,"2014-01-17",6830,615,1,0,"0",0
7,5,"2014-01-17",3580,451,1,0,"0",0
8,5,"2014-01-17",4458,413,1,0,"0",0
9,5,"2014-01-17",8764,1401,1,0,"0",0
10,5,"2014-01-17",5202,490,1,0,"0",0
11,5,"2014-01-17",10581,1547,1,0,"0",0
12,5,"2014-01-17",5569,598,1,0,"0",0
13,5,"2014-01-17",5293,843,1,0,"0",0
14,5,"2014-01-17",3212,416,1,0,"0",0
15,5,"2014-01-17",0,0,0,0,"0",0
16,5,"2014-01-17",2958,371,1,0,"0",0
17,5,"2014-01-17",4855,436,1,0,"0",0
18,5,"2014-01-17",4577,362,1,0,"0",0
19,5,"2014-01-17",3408,317,1,0,"0",0
20,5,"2014-01-17",3855,573,1,0,"0",0
1,4,"2014-01-16",3998,507,1,0,"0",0
2,4,"2014-01-16",4212,523,1,0,"0",0
3,4,"2014-01-16",1815,274,1,0,"0",0
4,4,"2014-01-16",2581,273,1,0,"0",0
5,4,"2014-01-16",7150,812,1,0,"0",0
6,4,"2014-01-16",5938,560,1,0,"0",0
7,4,"2014-01-16",3258,410,1,0,"0",0
8,4,"2014-01-16",4611,414,1,0,"0",0
9,4,"2014-01-16",8998,1359,1,0,"0",0
10,4,"2014-01-16",4557,422,1,0,"0",0
11,4,"2014-01-16",10529,1531,1,0,"0",0
12,4,"2014-01-16",5400,587,1,0,"0",0
13,4,"2014-01-16",5381,867,1,0,"0",0
14,4,"2014-01-16",2421,325,1,0,"0",0
15,4,"2014-01-16",0,0,0,0,"0",0
16,4,"2014-01-16",2348,326,1,0,"0",0
17,4,"2014-01-16",4514,396,1,0,"0",0
18,4,"2014-01-16",3740,300,1,0,"0",0
19,4,"2014-01-16",3254,308,1,0,"0",0
20,4,"2014-01-16",3513,562,1,0,"0",0
1,3,"2014-01-15",4919,673,1,0,"0",0
2,3,"2014-01-15",4334,513,1,0,"0",0
3,3,"2014-01-15",1769,252,1,0,"0",0
4,3,"2014-01-15",2624,266,1,0,"0",0
5,3,"2014-01-15",6797,842,1,0,"0",0
6,3,"2014-01-15",5201,494,1,0,"0",0
7,3,"2014-01-15",3109,405,1,0,"0",0
8,3,"2014-01-15",4174,400,1,0,"0",0
9,3,"2014-01-15",8887,1413,1,0,"0",0
10,3,"2014-01-15",5162,469,1,0,"0",0
11,3,"2014-01-15",11055,1546,1,0,"0",0
12,3,"2014-01-15",5797,621,1,0,"0",0
13,3,"2014-01-15",5582,862,1,0,"0",0
14,3,"2014-01-15",2884,344,1,0,"0",0
15,3,"2014-01-15",0,0,0,0,"0",0
16,3,"2014-01-15",2190,293,1,0,"0",0
17,3,"2014-01-15",3626,340,1,0,"0",0
18,3,"2014-01-15",4019,297,1,0,"0",0
19,3,"2014-01-15",3300,330,1,0,"0",0
20,3,"2014-01-15",3668,566,1,0,"0",0
1,2,"2014-01-14",4195,497,1,0,"0",0
2,2,"2014-01-14",3975,448,1,0,"0",0
3,2,"2014-01-14",2104,322,1,0,"0",0
4,2,"2014-01-14",2365,246,1,0,"0",0
5,2,"2014-01-14",7534,880,1,0,"0",0
6,2,"2014-01-14",5013,464,1,0,"0",0
7,2,"2014-01-14",3136,414,1,0,"0",0
8,2,"2014-01-14",3901,376,1,0,"0",0
9,2,"2014-01-14",8996,1430,1,0,"0",0
10,2,"2014-01-14",4991,493,1,0,"0",0
11,2,"2014-01-14",10850,1507,1,0,"0",0
12,2,"2014-01-14",5002,568,1,0,"0",0
13,2,"2014-01-14",4624,793,1,0,"0",0
14,2,"2014-01-14",2955,375,1,0,"0",0
15,2,"2014-01-14",0,0,0,0,"0",0
16,2,"2014-01-14",2417,304,1,0,"0",0
17,2,"2014-01-14",3229,319,1,0,"0",0
18,2,"2014-01-14",3085,270,1,0,"0",0
19,2,"2014-01-14",3038,336,1,0,"0",0
20,2,"2014-01-14",3913,604,1,0,"0",0
1,1,"2014-01-13",4290,552,1,0,"0",0
2,1,"2014-01-13",3851,516,1,0,"0",0
3,1,"2014-01-13",1737,255,1,0,"0",0
4,1,"2014-01-13",2923,314,1,0,"0",0
5,1,"2014-01-13",7197,804,1,0,"0",0
6,1,"2014-01-13",5966,557,1,0,"0",0
7,1,"2014-01-13",3426,417,1,0,"0",0
8,1,"2014-01-13",4871,423,1,0,"0",0
9,1,"2014-01-13",9221,1465,1,0,"0",0
10,1,"2014-01-13",4581,489,1,0,"0",0
11,1,"2014-01-13",11606,1714,1,0,"0",0
12,1,"2014-01-13",5787,663,1,0,"0",0
13,1,"2014-01-13",5354,823,1,0,"0",0
14,1,"2014-01-13",2959,370,1,0,"0",0
15,1,"2014-01-13",0,0,0,0,"0",0
16,1,"2014-01-13",2239,319,1,0,"0",0
17,1,"2014-01-13",3953,380,1,0,"0",0
18,1,"2014-01-13",3366,260,1,0,"0",0
19,1,"2014-01-13",2953,309,1,0,"0",0
20,1,"2014-01-13",3912,577,1,0,"0",0
1,7,"2014-01-12",0,0,0,0,"0",0
2,7,"2014-01-12",0,0,0,0,"0",0
3,7,"2014-01-12",0,0,0,0,"0",0
4,7,"2014-01-12",0,0,0,0,"0",0
5,7,"2014-01-12",0,0,0,0,"0",0
6,7,"2014-01-12",0,0,0,0,"0",0
7,7,"2014-01-12",0,0,0,0,"0",0
8,7,"2014-01-12",0,0,0,0,"0",0
9,7,"2014-01-12",0,0,0,0,"0",0
10,7,"2014-01-12",0,0,0,0,"0",0
11,7,"2014-01-12",0,0,0,0,"0",0
12,7,"2014-01-12",0,0,0,0,"0",0
13,7,"2014-01-12",0,0,0,0,"0",0
14,7,"2014-01-12",0,0,0,0,"0",0
15,7,"2014-01-12",0,0,0,0,"0",0
16,7,"2014-01-12",0,0,0,0,"0",0
17,7,"2014-01-12",0,0,0,0,"0",0
18,7,"2014-01-12",0,0,0,0,"0",0
19,7,"2014-01-12",0,0,0,0,"0",0
20,7,"2014-01-12",0,0,0,0,"0",0
1,6,"2014-01-11",2872,358,1,0,"0",0
2,6,"2014-01-11",1918,199,1,0,"0",0
3,6,"2014-01-11",785,107,1,0,"0",0
4,6,"2014-01-11",2623,300,1,0,"0",0
5,6,"2014-01-11",6994,785,1,0,"0",0
6,6,"2014-01-11",7981,672,1,0,"0",0
7,6,"2014-01-11",3263,407,1,0,"0",0
8,6,"2014-01-11",4238,405,1,0,"0",0
9,6,"2014-01-11",8978,1294,1,0,"0",0
10,6,"2014-01-11",3999,390,1,0,"0",0
11,6,"2014-01-11",8888,1339,1,0,"0",0
12,6,"2014-01-11",4475,453,1,0,"0",0
13,6,"2014-01-11",5385,819,1,0,"0",0
14,6,"2014-01-11",1245,136,1,0,"0",0
15,6,"2014-01-11",0,0,0,0,"0",0
16,6,"2014-01-11",2991,362,1,0,"0",0
17,6,"2014-01-11",5250,491,1,0,"0",0
18,6,"2014-01-11",4925,357,1,0,"0",0
19,6,"2014-01-11",1824,196,1,0,"0",0
20,6,"2014-01-11",2811,430,1,0,"0",0
1,5,"2014-01-10",5146,628,1,1,"0",0
2,5,"2014-01-10",6249,636,1,1,"0",0
3,5,"2014-01-10",4170,485,1,1,"0",0
4,5,"2014-01-10",5005,440,1,1,"0",1
5,5,"2014-01-10",10514,1016,1,1,"0",0
6,5,"2014-01-10",8959,723,1,1,"0",0
7,5,"2014-01-10",5323,582,1,1,"0",0
8,5,"2014-01-10",6456,516,1,1,"0",1
9,5,"2014-01-10",11907,1606,1,1,"0",1
10,5,"2014-01-10",7203,583,1,1,"0",1
11,5,"2014-01-10",13844,1799,1,1,"0",0
12,5,"2014-01-10",9045,782,1,1,"0",1
13,5,"2014-01-10",7370,965,1,1,"0",0
14,5,"2014-01-10",4620,539,1,1,"0",0
15,5,"2014-01-10",6697,827,1,1,"0",0
16,5,"2014-01-10",3617,401,1,1,"0",1
17,5,"2014-01-10",6697,566,1,1,"0",0
18,5,"2014-01-10",5617,405,1,1,"0",0
19,5,"2014-01-10",5093,426,1,1,"0",1
20,5,"2014-01-10",4767,684,1,1,"0",0
1,4,"2014-01-09",6081,643,1,1,"0",0
2,4,"2014-01-09",5959,645,1,1,"0",0
3,4,"2014-01-09",3392,378,1,1,"0",0
4,4,"2014-01-09",4587,399,1,1,"0",1
5,4,"2014-01-09",9551,877,1,1,"0",0
6,4,"2014-01-09",9355,675,1,1,"0",0
7,4,"2014-01-09",5278,539,1,1,"0",0
8,4,"2014-01-09",5061,421,1,1,"0",1
9,4,"2014-01-09",11021,1490,1,1,"0",1
10,4,"2014-01-09",6790,544,1,1,"0",1
11,4,"2014-01-09",15303,1952,1,1,"0",0
12,4,"2014-01-09",8875,779,1,1,"0",1
13,4,"2014-01-09",8660,1123,1,1,"0",0
14,4,"2014-01-09",4904,531,1,1,"0",0
15,4,"2014-01-09",6366,782,1,1,"0",0
16,4,"2014-01-09",3295,370,1,1,"0",1
17,4,"2014-01-09",5920,512,1,1,"0",0
18,4,"2014-01-09",4868,330,1,1,"0",0
19,4,"2014-01-09",4758,389,1,1,"0",1
20,4,"2014-01-09",5062,700,1,1,"0",0
1,3,"2014-01-08",6597,796,1,1,"0",0
2,3,"2014-01-08",6433,686,1,1,"0",0
3,3,"2014-01-08",3558,400,1,1,"0",0
4,3,"2014-01-08",4298,346,1,1,"0",1
5,3,"2014-01-08",10970,1007,1,1,"0",0
6,3,"2014-01-08",8756,620,1,1,"0",0
7,3,"2014-01-08",5118,546,1,1,"0",0
8,3,"2014-01-08",5667,468,1,1,"0",1
9,3,"2014-01-08",11823,1542,1,1,"0",1
10,3,"2014-01-08",6987,549,1,1,"0",1
11,3,"2014-01-08",15890,1946,1,1,"0",0
12,3,"2014-01-08",9553,793,1,1,"0",1
13,3,"2014-01-08",8499,1074,1,1,"0",0
14,3,"2014-01-08",4706,478,1,1,"0",0
15,3,"2014-01-08",7844,891,1,1,"0",0
16,3,"2014-01-08",3451,410,1,1,"0",1
17,3,"2014-01-08",6299,493,1,1,"0",0
18,3,"2014-01-08",5000,338,1,1,"0",0
19,3,"2014-01-08",4838,401,1,1,"0",1
20,3,"2014-01-08",5607,743,1,1,"0",0
1,2,"2014-01-07",6567,727,1,1,"0",0
2,2,"2014-01-07",7797,775,1,1,"0",0
3,2,"2014-01-07",5550,555,1,1,"0",0
4,2,"2014-01-07",5609,430,1,1,"0",1
5,2,"2014-01-07",13175,1180,1,1,"0",1
6,2,"2014-01-07",8911,659,1,1,"0",1
7,2,"2014-01-07",6463,611,1,1,"0",1
8,2,"2014-01-07",6062,467,1,1,"0",1
9,2,"2014-01-07",13461,1650,1,1,"0",1
10,2,"2014-01-07",8835,662,1,1,"0",1
11,2,"2014-01-07",19566,2403,1,1,"0",0
12,2,"2014-01-07",11735,898,1,1,"0",1
13,2,"2014-01-07",10119,1214,1,1,"0",0
14,2,"2014-01-07",6756,625,1,1,"0",0
15,2,"2014-01-07",8777,1011,1,1,"0",1
16,2,"2014-01-07",3727,406,1,1,"0",1
17,2,"2014-01-07",7419,550,1,1,"0",1
18,2,"2014-01-07",4777,347,1,1,"0",1
19,2,"2014-01-07",6197,458,1,1,"0",1
20,2,"2014-01-07",6526,844,1,1,"0",0
1,1,"2014-01-06",8317,823,1,1,"0",0
2,1,"2014-01-06",9883,858,1,1,"0",0
3,1,"2014-01-06",6572,589,1,1,"0",0
4,1,"2014-01-06",7801,570,1,1,"0",1
5,1,"2014-01-06",16625,1326,1,1,"0",1
6,1,"2014-01-06",11697,768,1,1,"0",1
7,1,"2014-01-06",8513,721,1,1,"0",1
8,1,"2014-01-06",6078,511,1,1,"0",1
9,1,"2014-01-06",16409,1891,1,1,"0",1
10,1,"2014-01-06",10320,698,1,1,"0",1
11,1,"2014-01-06",22723,2560,1,1,"0",0
12,1,"2014-01-06",16755,1134,1,1,"0",1
13,1,"2014-01-06",0,0,0,1,"a",0
14,1,"2014-01-06",8169,691,1,1,"0",0
15,1,"2014-01-06",9539,1008,1,1,"0",1
16,1,"2014-01-06",3584,422,1,1,"0",1
17,1,"2014-01-06",9820,643,1,1,"0",1
18,1,"2014-01-06",6211,413,1,1,"0",1
19,1,"2014-01-06",7212,521,1,1,"0",1
20,1,"2014-01-06",6859,801,1,1,"0",0
1,7,"2014-01-05",0,0,0,0,"0",0
2,7,"2014-01-05",0,0,0,0,"0",0
3,7,"2014-01-05",0,0,0,0,"0",0
4,7,"2014-01-05",0,0,0,0,"0",1
5,7,"2014-01-05",0,0,0,0,"0",0
6,7,"2014-01-05",0,0,0,0,"0",0
7,7,"2014-01-05",0,0,0,0,"0",0
8,7,"2014-01-05",0,0,0,0,"0",1
9,7,"2014-01-05",0,0,0,0,"0",1
10,7,"2014-01-05",0,0,0,0,"0",1
11,7,"2014-01-05",0,0,0,0,"0",0
12,7,"2014-01-05",0,0,0,0,"0",1
13,7,"2014-01-05",0,0,0,0,"0",0
14,7,"2014-01-05",0,0,0,0,"0",0
15,7,"2014-01-05",0,0,0,0,"0",0
16,7,"2014-01-05",0,0,0,0,"0",1
17,7,"2014-01-05",0,0,0,0,"0",0
18,7,"2014-01-05",0,0,0,0,"0",0
19,7,"2014-01-05",0,0,0,0,"0",1
20,7,"2014-01-05",0,0,0,0,"0",0
1,6,"2014-01-04",2760,321,1,0,"0",0
2,6,"2014-01-04",1760,178,1,0,"0",0
3,6,"2014-01-04",787,96,1,0,"0",0
4,6,"2014-01-04",3336,307,1,0,"0",1
5,6,"2014-01-04",7545,866,1,0,"0",0
6,6,"2014-01-04",6836,625,1,0,"0",0
7,6,"2014-01-04",3302,391,1,0,"0",0
8,6,"2014-01-04",4400,401,1,0,"0",1
9,6,"2014-01-04",9872,1439,1,0,"0",1
10,6,"2014-01-04",3673,328,1,0,"0",1
11,6,"2014-01-04",9898,1447,1,0,"0",0
12,6,"2014-01-04",3998,401,1,0,"0",1
13,6,"2014-01-04",5254,775,1,0,"0",0
14,6,"2014-01-04",1076,126,1,0,"0",0
15,6,"2014-01-04",4640,539,1,0,"0",0
16,6,"2014-01-04",2814,362,1,0,"0",1
17,6,"2014-01-04",5360,482,1,0,"0",0
18,6,"2014-01-04",4521,348,1,0,"0",0
19,6,"2014-01-04",2160,214,1,0,"0",1
20,6,"2014-01-04",3024,442,1,0,"0",0
1,5,"2014-01-03",4802,560,1,0,"0",1
2,5,"2014-01-03",4116,528,1,0,"0",1
3,5,"2014-01-03",2234,324,1,0,"0",1
4,5,"2014-01-03",3541,361,1,0,"0",1
5,5,"2014-01-03",9184,1005,1,0,"0",1
6,5,"2014-01-03",6856,621,1,0,"0",1
7,5,"2014-01-03",3558,425,1,0,"0",1
8,5,"2014-01-03",4464,434,1,0,"0",1
9,5,"2014-01-03",10206,1437,1,0,"0",1
10,5,"2014-01-03",5661,507,1,0,"0",1
11,5,"2014-01-03",12020,1724,1,0,"0",1
12,5,"2014-01-03",6644,662,1,0,"0",1
13,5,"2014-01-03",5005,769,1,0,"0",1
14,5,"2014-01-03",3714,413,1,0,"0",1
15,5,"2014-01-03",6763,854,1,0,"0",1
16,5,"2014-01-03",2694,359,1,0,"0",1
17,5,"2014-01-03",5295,472,1,0,"0",1
18,5,"2014-01-03",5261,398,1,0,"0",1
19,5,"2014-01-03",3887,379,1,0,"0",1
20,5,"2014-01-03",3817,603,1,0,"0",1
1,4,"2014-01-02",3759,531,1,0,"0",1
2,4,"2014-01-02",4007,523,1,0,"0",1
3,4,"2014-01-02",2006,298,1,0,"0",1
4,4,"2014-01-02",3671,360,1,0,"0",1
5,4,"2014-01-02",7721,972,1,0,"0",1
6,4,"2014-01-02",6013,569,1,0,"0",1
7,4,"2014-01-02",3485,423,1,0,"0",1
8,4,"2014-01-02",4244,414,1,0,"0",1
9,4,"2014-01-02",9641,1452,1,0,"0",1
10,4,"2014-01-02",5206,516,1,0,"0",1
11,4,"2014-01-02",11118,1660,1,0,"0",1
12,4,"2014-01-02",5734,592,1,0,"0",1
13,4,"2014-01-02",5042,793,1,0,"0",1
14,4,"2014-01-02",3119,370,1,0,"0",1
15,4,"2014-01-02",5653,791,1,0,"0",1
16,4,"2014-01-02",2795,314,1,0,"0",1
17,4,"2014-01-02",4230,389,1,0,"0",1
18,4,"2014-01-02",4443,343,1,0,"0",1
19,4,"2014-01-02",3274,307,1,0,"0",1
20,4,"2014-01-02",3982,621,1,0,"0",1
1,3,"2014-01-01",0,0,0,0,"a",1
2,3,"2014-01-01",0,0,0,0,"a",1
3,3,"2014-01-01",0,0,0,0,"a",1
4,3,"2014-01-01",0,0,0,0,"a",1
5,3,"2014-01-01",0,0,0,0,"a",1
6,3,"2014-01-01",0,0,0,0,"a",1
7,3,"2014-01-01",0,0,0,0,"a",1
8,3,"2014-01-01",0,0,0,0,"a",1
9,3,"2014-01-01",0,0,0,0,"a",1
10,3,"2014-01-01",0,0,0,0,"a",1
11,3,"2014-01-01",0,0,0,0,"a",1
12,3,"2014-01-01",0,0,0,0,"a",1
